County,District,Budget Type/Operating Group,Concat,Year,Total Spend,Avg Number Students,Avg Spend per Student
BURLINGTON,RIVERBANK CHARTER SCHOOL OF EXCELLENCE,O. CHARTER,BURLINGTONRIVERBANK CHARTER SCHOOL OF EXCELLENCEO. CHARTER,2016,,,
BURLINGTON,RIVERSIDE TWP,"L. K-12|K-12,0-1800","BURLINGTONRIVERSIDE TWPL. K-12|K-12,0-1800",2016,26217361,1449.9,18082
BURLINGTON,RIVERTON,"I. K-12|K-8,0-400","BURLINGTONRIVERTONI. K-12|K-8,0-400",2016,6134436,372.6,16463
BURLINGTON,SHAMONG TWP,"E. K-8|K-8,751+","BURLINGTONSHAMONG TWPE. K-8|K-8,751+",2016,15819291,776.2,20379
BURLINGTON,SOUTHAMPTON TWP,"D. K-8|K-8,401-750","BURLINGTONSOUTHAMPTON TWPD. K-8|K-8,401-750",2016,15530045,704.4,22047
BURLINGTON,SPRINGFIELD TWP,A. K-6|K-6,BURLINGTONSPRINGFIELD TWPA. K-6|K-6,2016,5268909,225.8,23340
BURLINGTON,TABERNACLE TWP,"E. K-8|K-8,751+","BURLINGTONTABERNACLE TWPE. K-8|K-8,751+",2016,,,
BURLINGTON,THE BENJAMIN BANNEKER PREPARATORY CHARTE,O. CHARTER,BURLINGTONTHE BENJAMIN BANNEKER PREPARATORY CHARTEO. CHARTER,2016,,,
BURLINGTON,WASHINGTON TWP,"I. K-12|K-8,0-400","BURLINGTONWASHINGTON TWPI. K-12|K-8,0-400",2016,,,
BURLINGTON,WESTAMPTON,"E. K-8|K-8,751+","BURLINGTONWESTAMPTONE. K-8|K-8,751+",2016,15396733,996.8,15445
BURLINGTON,WILLINGBORO TWP,"N. K-12|K-12,3500+","BURLINGTONWILLINGBORO TWPN. K-12|K-12,3500+",2016,82496042,3813,21636
BURLINGTON,WOODLAND TWP,"C. K-8|K-8,0-400","BURLINGTONWOODLAND TWPC. K-8|K-8,0-400",2016,3138886,156.2,20099
CAMDEN,KINGDOM CHARTER SCHOOL OF LEADERSHIP,O. CHARTER,CAMDEMKINGDOM CHARTER SCHOOL OF LEADERSHIPO. CHARTER,2016,,,
CAMDEN,AUDUBON BORO,"L. K-12|K-12,0-1800","CAMDENAUDUBON BOROL. K-12|K-12,0-1800",2016,27773625,1567.6,17717
CAMDEN,BARRINGTON BORO,"J. K-12|K-8,401-750","CAMDENBARRINGTON BOROJ. K-12|K-8,401-750",2016,14921127,845.8,17642
CAMDEN,BELLMAWR BORO,"E. K-8|K-8,751+","CAMDENBELLMAWR BOROE. K-8|K-8,751+",2016,19003243,1225.8,15503
CAMDEN,BERLIN BORO,"E. K-8|K-8,751+","CAMDENBERLIN BOROE. K-8|K-8,751+",2016,13192058,853.3,15460
CAMDEN,BERLIN TWP,"J. K-12|K-8,401-750","CAMDENBERLIN TWPJ. K-12|K-8,401-750",2016,16948817,805.6,21040
CAMDEN,BLACK HORSE PIKE REGIONAL,"G. G9-12|7-12,9-12","CAMDENBLACK HORSE PIKE REGIONALG. G9-12|7-12,9-12",2016,78435196,3816.7,20551
CAMDEN,BROOKLAWN BORO,"I. K-12|K-8,0-400","CAMDENBROOKLAWN BOROI. K-12|K-8,0-400",2016,7015987,388.3,18070
CAMDEN,CAMDEN ACADEMY CHARTER HIGH SCHOOL,O. CHARTER,CAMDENCAMDEN ACADEMY CHARTER HIGH SCHOOLO. CHARTER,2016,,,
CAMDEN,CAMDEN CITY,"N. K-12|K-12,3500+","CAMDENCAMDEN CITYN. K-12|K-12,3500+",2016,316863502,10757.5,29455
CAMDEN,CAMDEN COMMUNITY CHARTER SCHOOL,O. CHARTER,CAMDENCAMDEN COMMUNITY CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,CAMDEN COUNTY VOCATIONAL,Q. COUNTY VOC,CAMDENCAMDEN COUNTY VOCATIONALQ. COUNTY VOC,2016,46691409,2034,22956
CAMDEN,CAMDEN'S PRIDE CHARTER SCHOOL,O. CHARTER,CAMDENCAMDEN'S PRIDE CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,CAMDEN'S PROMISE CHARTER SCHOOL,O. CHARTER,CAMDENCAMDEN'S PROMISE CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,CHERRY HILL TWP,"N. K-12|K-12,3500+","CAMDENCHERRY HILL TWPN. K-12|K-12,3500+",2016,205383110,11283.3,18202
CAMDEN,CITY INVINCIBLE CHARTER SCHOOL,O. CHARTER,CAMDENCITY INVINCIBLE CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,CLEMENTON BORO,"J. K-12|K-8,401-750","CAMDENCLEMENTON BOROJ. K-12|K-8,401-750",2016,12482855,628.6,19860
CAMDEN,COLLINGSWOOD BORO,"M. K-12|K-12,1800-3500","CAMDENCOLLINGSWOOD BOROM. K-12|K-12,1800-3500",2016,38211592,1963.3,19463
CAMDEN,D.U.E. SEASON CHARTER SCHOOL,O. CHARTER,CAMDEND.U.E. SEASON CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,EASTERN CAMDEN COUNTY REG,"G. G9-12|7-12,9-12","CAMDENEASTERN CAMDEN COUNTY REGG. G9-12|7-12,9-12",2016,39122326,2056.5,19024
CAMDEN,ENVIRONMENT COMMUNITY OPPORTUNITY CHARTE,O. CHARTER,CAMDENENVIRONMENT COMMUNITY OPPORTUNITY CHARTEO. CHARTER,2016,,,
CAMDEN,FREEDOM ACADEMY CHARTER SCHOOL,O. CHARTER,CAMDENFREEDOM ACADEMY CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,GIBBSBORO BORO,"C. K-8|K-8,0-400","CAMDENGIBBSBORO BOROC. K-8|K-8,0-400",2016,5282612,257.4,20519
CAMDEN,GLOUCESTER CITY,"M. K-12|K-12,1800-3500","CAMDENGLOUCESTER CITYM. K-12|K-12,1800-3500",2016,57543085,2289,25139
CAMDEN,GLOUCESTER TWP,"E. K-8|K-8,751+","CAMDENGLOUCESTER TWPE. K-8|K-8,751+",2016,116509774,6514.2,17885
CAMDEN,HADDON HEIGHTS BORO,"L. K-12|K-12,0-1800","CAMDENHADDON HEIGHTS BOROL. K-12|K-12,0-1800",2016,23937215,1312.1,18244
CAMDEN,HADDON TWP,"M. K-12|K-12,1800-3500","CAMDENHADDON TWPM. K-12|K-12,1800-3500",2016,39027255,2114.3,18459
CAMDEN,HADDONFIELD,"M. K-12|K-12,1800-3500","CAMDENHADDONFIELDM. K-12|K-12,1800-3500",2016,43440317,2677.5,16224
CAMDEN,HOPE COMMUNITY CHARTER SCHOOL,O. CHARTER,CAMDENHOPE COMMUNITY CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,KNOWLEDGE A TO Z ACADEMY CHARTER SCHOOL,O. CHARTER,CAMDENKNOWLEDGE A TO Z ACADEMY CHARTER SCHOOLO. CHARTER,2016,,,
CAMDEN,LAUREL SPRINGS BORO,H. K-12|K-6,CAMDENLAUREL SPRINGS BOROH. K-12|K-6,2016,5529213,342.4,16149
CAMDEN,LAWNSIDE BORO,"I. K-12|K-8,0-400","CAMDENLAWNSIDE BOROI. K-12|K-8,0-400",2016,9332121,445.1,20966
CAMDEN,LEAP ACADEMY UNIVERSITY HIGH CHARTER SCH,O. CHARTER,CAMDENLEAP ACADEMY UNIVERSITY HIGH CHARTER SCHO. CHARTER,2016,,,
CAMDEN,LINDENWOLD BORO,"M. K-12|K-12,1800-3500","CAMDENLINDENWOLD BOROM. K-12|K-12,1800-3500",2016,48133265,2838,16960
CAMDEN,MAGNOLIA BORO,"D. K-8|K-8,401-750","CAMDENMAGNOLIA BOROD. K-8|K-8,401-750",2016,7798348,436.9,17851
CAMDEN,MERCHANTVILLE BORO,"I. K-12|K-8,0-400","CAMDENMERCHANTVILLE BOROI. K-12|K-8,0-400",2016,7952931,433.1,18364
CAMDEN,MOUNT EPHRAIM BORO,"J. K-12|K-8,401-750","CAMDENMOUNT EPHRAIM BOROJ. K-12|K-8,401-750",2016,11656558,622.9,18713
CAMDEN,OAKLYN BORO,"L. K-12|K-12,0-1800","CAMDENOAKLYN BOROL. K-12|K-12,0-1800",2016,7981793,475.1,16802
CAMDEN,PENNSAUKEN TWP,"N. K-12|K-12,3500+","CAMDENPENNSAUKEN TWPN. K-12|K-12,3500+",2016,100483037,5145.8,19527
CAMDEN,PINE HILL BORO,"M. K-12|K-12,1800-3500","CAMDENPINE HILL BOROM. K-12|K-12,1800-3500",2016,39187015,1939.5,20205
CAMDEN,RUNNEMEDE BORO,"E. K-8|K-8,751+","CAMDENRUNNEMEDE BOROE. K-8|K-8,751+",2016,14908611,871.4,17108
CAMDEN,SOMERDALE BORO,"D. K-8|K-8,401-750","CAMDENSOMERDALE BOROD. K-8|K-8,401-750",2016,8870831,516.7,17169
CAMDEN,STERLING HIGH SCHOOL DIST,"G. G9-12|7-12,9-12","CAMDENSTERLING HIGH SCHOOL DISTG. G9-12|7-12,9-12",2016,17243239,978.7,17619
CAMDEN,STRATFORD BORO,"E. K-8|K-8,751+","CAMDENSTRATFORD BOROE. K-8|K-8,751+",2016,15880942,853.9,18597
CAMDEN,VOORHEES TWP,"E. K-8|K-8,751+","CAMDENVOORHEES TWPE. K-8|K-8,751+",2016,57121854,2977.1,19187
CAMDEN,WATERFORD TWP,H. K-12|K-6,CAMDENWATERFORD TWPH. K-12|K-6,2016,29359380,1633.4,17975
CAMDEN,WINSLOW TWP,"N. K-12|K-12,3500+","CAMDENWINSLOW TWPN. K-12|K-12,3500+",2016,115634431,4965.9,23286
CAMDEN,WOODLYNNE BORO,"I. K-12|K-8,0-400","CAMDENWOODLYNNE BOROI. K-12|K-8,0-400",2016,9767222,587,16639
CAPE MAY,AVALON BORO,"I. K-12|K-8,0-400","CAPE MAYAVALON BOROI. K-12|K-8,0-400",2016,4530608,75.3,60207
CAPE MAY,CAPE MAY CITY,A. K-6|K-6,CAPE MAYCAPE MAY CITYA. K-6|K-6,2016,3895206,191.1,20386
CAPE MAY,CAPE MAY CO SPECIAL SERV,P. CSSD,CAPE MAYCAPE MAY CO SPECIAL SERVP. CSSD,2016,13347637,239,55841
CAPE MAY,CAPE MAY CO VOCATIONAL,Q. COUNTY VOC,CAPE MAYCAPE MAY CO VOCATIONALQ. COUNTY VOC,2016,16716412,691.4,24177
CAPE MAY,DENNIS TWP,"J. K-12|K-8,401-750","CAPE MAYDENNIS TWPJ. K-12|K-8,401-750",2016,16830020,663.7,25357
CAPE MAY,LOWER CAPE MAY REGIONAL,"F. G7-12|7-12,9-12","CAPE MAYLOWER CAPE MAY REGIONALF. G7-12|7-12,9-12",2016,33183156,1395.8,23774
CAPE MAY,LOWER TWP,A. K-6|K-6,CAPE MAYLOWER TWPA. K-6|K-6,2016,31369123,1755.4,17870
CAPE MAY,MIDDLE TWP,"M. K-12|K-12,1800-3500","CAPE MAYMIDDLE TWPM. K-12|K-12,1800-3500",2016,50947514,2565,19863
CAPE MAY,NORTH WILDWOOD CITY,"I. K-12|K-8,0-400","CAPE MAYNORTH WILDWOOD CITYI. K-12|K-8,0-400",2016,9463447,321.7,29420
CAPE MAY,OCEAN CITY,"M. K-12|K-12,1800-3500","CAPE MAYOCEAN CITYM. K-12|K-12,1800-3500",2016,46792197,2132.9,21939
CAPE MAY,STONE HARBOR BORO,"I. K-12|K-8,0-400","CAPE MAYSTONE HARBOR BOROI. K-12|K-8,0-400",2016,3246130,84.4,38451
CAPE MAY,UPPER TWP,"K. K-12|K-8,751+","CAPE MAYUPPER TWPK. K-12|K-8,751+",2016,37202358,2075,17929
CAPE MAY,WEST CAPE MAY BORO,A. K-6|K-6,CAPE MAYWEST CAPE MAY BOROA. K-6|K-6,2016,1890006,84.4,22386
CAPE MAY,WILDWOOD CITY,"L. K-12|K-12,0-1800","CAPE MAYWILDWOOD CITYL. K-12|K-12,0-1800",2016,22220752,864.4,25707
CAPE MAY,WILDWOOD CREST BORO,"I. K-12|K-8,0-400","CAPE MAYWILDWOOD CREST BOROI. K-12|K-8,0-400",2016,7996502,300.3,26627
CAPE MAY,WOODBINE BORO,"I. K-12|K-8,0-400","CAPE MAYWOODBINE BOROI. K-12|K-8,0-400",2016,6475393,280.2,23113
CUMBERLAND,BRIDGETON CITY,"N. K-12|K-12,3500+","CUMBERLANDBRIDGETON CITYN. K-12|K-12,3500+",2016,122979967,6264.5,19631
CUMBERLAND,COMMERCIAL TWP,"J. K-12|K-8,401-750","CUMBERLANDCOMMERCIAL TWPJ. K-12|K-8,401-750",2016,14827467,815.5,18182
CUMBERLAND,COMPASS ACADEMY CHARTER SCHOOL,O. CHARTER,CUMBERLANDCOMPASS ACADEMY CHARTER SCHOOLO. CHARTER,2016,,,
CUMBERLAND,CUMBERLAND CO VOCATIONAL,Q. COUNTY VOC,CUMBERLANDCUMBERLAND CO VOCATIONALQ. COUNTY VOC,2016,11221344,370.2,30310
CUMBERLAND,CUMBERLAND REGIONAL,"G. G9-12|7-12,9-12","CUMBERLANDCUMBERLAND REGIONALG. G9-12|7-12,9-12",2016,26361326,1252.1,21053
CUMBERLAND,DEERFIELD TWP,"C. K-8|K-8,0-400","CUMBERLANDDEERFIELD TWPC. K-8|K-8,0-400",2016,6407533,337.9,18962
CUMBERLAND,DOWNE TWP,"I. K-12|K-8,0-400","CUMBERLANDDOWNE TWPI. K-12|K-8,0-400",2016,4259649,206.3,20645
CUMBERLAND,FAIRFIELD TWP,"D. K-8|K-8,401-750","CUMBERLANDFAIRFIELD TWPD. K-8|K-8,401-750",2016,12217910,676.8,18052
CUMBERLAND,GREENWICH TWP,"C. K-8|K-8,0-400","CUMBERLANDGREENWICH TWPC. K-8|K-8,0-400",2016,1477743,62,23843
CUMBERLAND,HOPEWELL TWP,"D. K-8|K-8,401-750","CUMBERLANDHOPEWELL TWPD. K-8|K-8,401-750",2016,8600534,501.1,17163
CUMBERLAND,LAWRENCE TWP,"J. K-12|K-8,401-750","CUMBERLANDLAWRENCE TWPJ. K-12|K-8,401-750",2016,10638015,610.3,17430
CUMBERLAND,MAURICE RIVER TWP,"J. K-12|K-8,401-750","CUMBERLANDMAURICE RIVER TWPJ. K-12|K-8,401-750",2016,9101527,534.4,17030
CUMBERLAND,MILLVILLE CITY,"N. K-12|K-12,3500+","CUMBERLANDMILLVILLE CITYN. K-12|K-12,3500+",2016,116919039,5843.8,20007
CUMBERLAND,MILLVILLE PUBLIC CHARTER SCHOOL,O. CHARTER,CUMBERLANDMILLVILLE PUBLIC CHARTER SCHOOLO. CHARTER,2016,2956831,249.2,11865
CUMBERLAND,STOW CREEK TWP,"C. K-8|K-8,0-400","CUMBERLANDSTOW CREEK TWPC. K-8|K-8,0-400",2016,2177577,112.7,19325
CUMBERLAND,UPPER DEERFIELD TWP,"E. K-8|K-8,751+","CUMBERLANDUPPER DEERFIELD TWPE. K-8|K-8,751+",2016,17575505,913.9,19232
CUMBERLAND,VINELAND CITY,"N. K-12|K-12,3500+","CUMBERLANDVINELAND CITYN. K-12|K-12,3500+",2016,222644190,11117.9,20026
CUMBERLAND,VINELAND PUBLIC CHARTER SCHOOL,O. CHARTER,CUMBERLANDVINELAND PUBLIC CHARTER SCHOOLO. CHARTER,2016,3737033,333.3,11212
ESSEX,BELLEVILLE TOWN,"N. K-12|K-12,3500+","ESSEXBELLEVILLE TOWNN. K-12|K-12,3500+",2016,75671678,4685.5,16150
ESSEX,BLOOMFIELD TWP,"N. K-12|K-12,3500+","ESSEXBLOOMFIELD TWPN. K-12|K-12,3500+",2016,106197892,6361.6,16694
ESSEX,BURCH CHARTER SCHOOL OF EXCELLENCE,O. CHARTER,ESSEXBURCH CHARTER SCHOOL OF EXCELLENCEO. CHARTER,2016,5833973,343.5,16984
ESSEX,CALDWELL-WEST CALDWELL,"M. K-12|K-12,1800-3500","ESSEXCALDWELL-WEST CALDWELLM. K-12|K-12,1800-3500",2016,49661943,2919.2,17012
ESSEX,CEDAR GROVE TWP,"L. K-12|K-12,0-1800","ESSEXCEDAR GROVE TWPL. K-12|K-12,0-1800",2016,32560010,1655.8,19664
ESSEX,CITY OF ORANGE TWP,"N. K-12|K-12,3500+","ESSEXCITY OF ORANGE TWPN. K-12|K-12,3500+",2016,126148649,5626.2,22422
ESSEX,DISCOVERY CHARTER SCHOOL,O. CHARTER,ESSEXDISCOVERY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,EAST ORANGE,"N. K-12|K-12,3500+","ESSEXEAST ORANGEN. K-12|K-12,3500+",2016,280991297,10144.5,27699
ESSEX,EAST ORANGE COMMUNITY CHARTER SCHOOL,O. CHARTER,ESSEXEAST ORANGE COMMUNITY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,ESSEX CO VOC-TECH,Q. COUNTY VOC,ESSEXESSEX CO VOC-TECHQ. COUNTY VOC,2016,48948675,2157.3,22690
ESSEX,ESSEX FELLS BORO,A. K-6|K-6,ESSEXESSEX FELLS BOROA. K-6|K-6,2016,5099713,211.2,24148
ESSEX,FAIRFIELD TWP,A. K-6|K-6,ESSEXFAIRFIELD TWPA. K-6|K-6,2016,12772145,653.4,19549
ESSEX,GLEN RIDGE BORO,"M. K-12|K-12,1800-3500","ESSEXGLEN RIDGE BOROM. K-12|K-12,1800-3500",2016,34266213,1915.4,17890
ESSEX,GRAY CHARTER SCHOOL,O. CHARTER,ESSEXGRAY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,GREAT OAKS CHARTER SCHOOL,O. CHARTER,ESSEXGREAT OAKS CHARTER SCHOOLO. CHARTER,2016,9486589,460.2,20614
ESSEX,GREATER NEWARK CHARTER SCHOOL,O. CHARTER,ESSEXGREATER NEWARK CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,IRVINGTON TOWNSHIP,"N. K-12|K-12,3500+","ESSEXIRVINGTON TOWNSHIPN. K-12|K-12,3500+",2016,177142380,7551.6,23458
ESSEX,LADY LIBERTY ACADEMY CHARTER SCHOOL,O. CHARTER,ESSEXLADY LIBERTY ACADEMY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,LIVINGSTON TWP,"N. K-12|K-12,3500+","ESSEXLIVINGSTON TWPN. K-12|K-12,3500+",2016,127860520,6015.1,21256
ESSEX,MARIA L. VARISCO-ROGERS CHARTER SCHOOL,O. CHARTER,ESSEXMARIA L. VARISCO-ROGERS CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,MARION P. THOMAS CHARTER SCHOOL,O. CHARTER,ESSEXMARION P. THOMAS CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,MERIT PREPARATORY CHARTER SCHOOL OF NEWA,O. CHARTER,ESSEXMERIT PREPARATORY CHARTER SCHOOL OF NEWAO. CHARTER,2016,,,
ESSEX,MILLBURN TWP,"N. K-12|K-12,3500+","ESSEXMILLBURN TWPN. K-12|K-12,3500+",2016,98094552,4941,19853
ESSEX,MONTCLAIR TOWN,"N. K-12|K-12,3500+","ESSEXMONTCLAIR TOWNN. K-12|K-12,3500+",2016,138009337,6751.7,20441
ESSEX,NEW HORIZONS COMMUNITY CHARTER SCHOOL,O. CHARTER,ESSEXNEW HORIZONS COMMUNITY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,NEWARK CITY,"N. K-12|K-12,3500+","ESSEXNEWARK CITYN. K-12|K-12,3500+",2016,956775489,42083.3,22735
ESSEX,NEWARK EDUCATORS CHARTER SCHOOL,O. CHARTER,ESSEXNEWARK EDUCATORS CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,NEWARK LEGACY CHARTER SCHOOL,O. CHARTER,ESSEXNEWARK LEGACY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,NEWARK PREP CHARTER SCHOOL,O. CHARTER,ESSEXNEWARK PREP CHARTER SCHOOLO. CHARTER,2016,7798237,449.6,17345
ESSEX,NORTH CALDWELL BORO,A. K-6|K-6,ESSEXNORTH CALDWELL BOROA. K-6|K-6,2016,14046354,685.9,20478
ESSEX,NORTH STAR ACADEMY CHARTER SCHOOL OF NEW,O. CHARTER,ESSEXNORTH STAR ACADEMY CHARTER SCHOOL OF NEWO. CHARTER,2016,,,
ESSEX,NUTLEY TOWN,"N. K-12|K-12,3500+","ESSEXNUTLEY TOWNN. K-12|K-12,3500+",2016,71912563,4077,17639
ESSEX,PEOPLE'S PREPARATORY CHARTER SCHOOL,O. CHARTER,ESSEXPEOPLE'S PREPARATORY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,PHILLIP'S ACADEMY CHARTER SCHOOL,O. CHARTER,ESSEXPHILLIP'S ACADEMY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,PRIDE ACADEMY CHARTER SCHOOL,O. CHARTER,ESSEXPRIDE ACADEMY CHARTER SCHOOLO. CHARTER,2016,5158264,286.7,17992
ESSEX,ROBERT TREAT ACADEMY CHARTER SCHOOL,O. CHARTER,ESSEXROBERT TREAT ACADEMY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,ROSELAND BORO,A. K-6|K-6,ESSEXROSELAND BOROA. K-6|K-6,2016,10040577,433.2,23177
ESSEX,ROSEVILLE COMMUNITY CHARTER SCHOOL,O. CHARTER,ESSEXROSEVILLE COMMUNITY CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,SOUTH ORANGE-MAPLEWOOD,"N. K-12|K-12,3500+","ESSEXSOUTH ORANGE-MAPLEWOODN. K-12|K-12,3500+",2016,136719767,7045.2,19406
ESSEX,TEAM ACADEMY CHARTER SCHOOL,O. CHARTER,ESSEXTEAM ACADEMY CHARTER SCHOOLO. CHARTER,2016,67946149,3218,21114
ESSEX,THE PAULO FREIRE CHARTER SCHOOL FOR LIBE,O. CHARTER,ESSEXTHE PAULO FREIRE CHARTER SCHOOL FOR LIBEO. CHARTER,2016,,,
ESSEX,UNIVERSITY HEIGHTS CHARTER SCHOOL,O. CHARTER,ESSEXUNIVERSITY HEIGHTS CHARTER SCHOOLO. CHARTER,2016,,,
ESSEX,VERONA BORO,"M. K-12|K-12,1800-3500","ESSEXVERONA BOROM. K-12|K-12,1800-3500",2016,40028968,2178.2,18377
ESSEX,VISIONS ACADEMY CHARTER HIGH SCHOOL,O. CHARTER,ESSEXVISIONS ACADEMY CHARTER HIGH SCHOOLO. CHARTER,2016,,,
ESSEX,WEST ESSEX REGIONAL,"F. G7-12|7-12,9-12","ESSEXWEST ESSEX REGIONALF. G7-12|7-12,9-12",2016,42119808,1746.7,24114
ESSEX,WEST ORANGE TOWN,"N. K-12|K-12,3500+","ESSEXWEST ORANGE TOWNN. K-12|K-12,3500+",2016,164040606,6792.6,24150
GLOUCESTER,CLAYTON BORO,"L. K-12|K-12,0-1800","GLOUCESTERCLAYTON BOROL. K-12|K-12,0-1800",2016,26080569,1478,17646
GLOUCESTER,CLEARVIEW REGIONAL,"F. G7-12|7-12,9-12","GLOUCESTERCLEARVIEW REGIONALF. G7-12|7-12,9-12",2016,42233886,2444.2,17279
GLOUCESTER,DELSEA REGIONAL H.S DIST.,"F. G7-12|7-12,9-12","GLOUCESTERDELSEA REGIONAL H.S DIST.F. G7-12|7-12,9-12",2016,36720457,1654,22201
GLOUCESTER,DEPTFORD TWP,"N. K-12|K-12,3500+","GLOUCESTERDEPTFORD TWPN. K-12|K-12,3500+",2016,78744520,4402.3,17887
GLOUCESTER,EAST GREENWICH TWP,A. K-6|K-6,GLOUCESTEREAST GREENWICH TWPA. K-6|K-6,2016,20075173,1276.7,15725
GLOUCESTER,ELK TWP,A. K-6|K-6,GLOUCESTERELK TWPA. K-6|K-6,2016,6028453,345.8,17435
GLOUCESTER,FRANKLIN TWP,A. K-6|K-6,GLOUCESTERFRANKLIN TWPA. K-6|K-6,2016,22995805,1437.3,15999
GLOUCESTER,GATEWAY REGIONAL,"F. G7-12|7-12,9-12","GLOUCESTERGATEWAY REGIONALF. G7-12|7-12,9-12",2016,22842710,945.4,24161
GLOUCESTER,GLASSBORO,"M. K-12|K-12,1800-3500","GLOUCESTERGLASSBOROM. K-12|K-12,1800-3500",2016,44874820,2153.6,20837
GLOUCESTER,GLOUCESTER CO SPEC SERV,P. CSSD,GLOUCESTERGLOUCESTER CO SPEC SERVP. CSSD,2016,37253965,704.7,52862
GLOUCESTER,GLOUCESTER CO VOCATIONAL,Q. COUNTY VOC,GLOUCESTERGLOUCESTER CO VOCATIONALQ. COUNTY VOC,2016,25766090,1375.8,18728
GLOUCESTER,GREENWICH TWP,"J. K-12|K-8,401-750","GLOUCESTERGREENWICH TWPJ. K-12|K-8,401-750",2016,13206531,561.8,23508
GLOUCESTER,HARRISON TWP,A. K-6|K-6,GLOUCESTERHARRISON TWPA. K-6|K-6,2016,21967667,1469.2,14952
GLOUCESTER,KINGSWAY REGIONAL,"F. G7-12|7-12,9-12","GLOUCESTERKINGSWAY REGIONALF. G7-12|7-12,9-12",2016,42784765,2607,16412
GLOUCESTER,LOGAN TWP,"K. K-12|K-8,751+","GLOUCESTERLOGAN TWPK. K-12|K-8,751+",2016,20131504,1129.4,17825
GLOUCESTER,MANTUA TWP,A. K-6|K-6,GLOUCESTERMANTUA TWPA. K-6|K-6,2016,22966645,1242.7,18481
GLOUCESTER,MONROE TWP,"N. K-12|K-12,3500+","GLOUCESTERMONROE TWPN. K-12|K-12,3500+",2016,101086121,6157.1,16418
GLOUCESTER,NATIONAL PARK BORO,A. K-6|K-6,GLOUCESTERNATIONAL PARK BOROA. K-6|K-6,2016,4904009,281.9,17397
GLOUCESTER,PAULSBORO BORO,"L. K-12|K-12,0-1800","GLOUCESTERPAULSBORO BOROL. K-12|K-12,0-1800",2016,24655661,1194,20650
GLOUCESTER,PITMAN BORO,"L. K-12|K-12,0-1800","GLOUCESTERPITMAN BOROL. K-12|K-12,0-1800",2016,28600225,1382.5,20688
GLOUCESTER,SOUTH HARRISON TWP,A. K-6|K-6,GLOUCESTERSOUTH HARRISON TWPA. K-6|K-6,2016,6446110,395.8,16284
GLOUCESTER,SWEDESBORO-WOOLWICH,A. K-6|K-6,GLOUCESTERSWEDESBORO-WOOLWICHA. K-6|K-6,2016,29804403,1724.3,17285
GLOUCESTER,WASHINGTON TWP,"N. K-12|K-12,3500+","GLOUCESTERWASHINGTON TWPN. K-12|K-12,3500+",2016,157863392,7375.1,21405
GLOUCESTER,WENONAH BORO,A. K-6|K-6,GLOUCESTERWENONAH BOROA. K-6|K-6,2016,3681048,196.6,18721
GLOUCESTER,WEST DEPTFORD TWP,"M. K-12|K-12,1800-3500","GLOUCESTERWEST DEPTFORD TWPM. K-12|K-12,1800-3500",2016,51740906,3007.3,17205
GLOUCESTER,WESTVILLE BORO,A. K-6|K-6,GLOUCESTERWESTVILLE BOROA. K-6|K-6,2016,6767483,369,18338
GLOUCESTER,WOODBURY CITY,"L. K-12|K-12,0-1800","GLOUCESTERWOODBURY CITYL. K-12|K-12,0-1800",2016,32952689,1536.2,21451
GLOUCESTER,WOODBURY HEIGHTS BORO,A. K-6|K-6,GLOUCESTERWOODBURY HEIGHTS BOROA. K-6|K-6,2016,4146134,227.2,18247
HUDSON,BAYONNE CITY,"N. K-12|K-12,3500+","HUDSONBAYONNE CITYN. K-12|K-12,3500+",2016,162204753,9514,17049
HUDSON,BELOVED COMMUNITY CHARTER SCHOOL,O. CHARTER,HUDSONBELOVED COMMUNITY CHARTER SCHOOLO. CHARTER,2016,9162881,711.7,12875
HUDSON,DR. LENA EDWARDS ACADEMIC CHARTER SCHOOL,O. CHARTER,HUDSONDR. LENA EDWARDS ACADEMIC CHARTER SCHOOLO. CHARTER,2016,,,
HUDSON,EAST NEWARK BORO,"I. K-12|K-8,0-400","HUDSONEAST NEWARK BOROI. K-12|K-8,0-400",2016,6059788,410.3,14769
